Appid,Game_title,Platform,Release_date,Price,original_price
2279310,Pixel Town: Akanemachi Mystery 2,['win'],"29 Apr, 2023",¥29.00,
2401780,The Last Team Demo,['win'],"29 Apr, 2023",Free,
2263430,DarkBlood -Gaiden-,['win'],"29 Apr, 2023",¥42.00,
2149420,Dino Trauma,['win'],"29 Apr, 2023",¥52.00,
2405000,RUBATO Demo,['win'],"29 Apr, 2023",Free,
2389500,Skiing Frenzy,['win'],"29 Apr, 2023",¥11.00,
2358280,So Much Stuff 2,"['win', 'mac']","29 Apr, 2023",¥48.00,
2356380,Lofi Ball - Dungeon,['win'],"29 Apr, 2023",¥11.00,
2203990,Commando Hero,['win'],"29 Apr, 2023",¥18.00,
2387110,Green Reaper,['win'],"29 Apr, 2023",Free,
2353660,Blood Sunset,['win'],"29 Apr, 2023",¥42.00,
2364810,GOLD girls,['win'],"29 Apr, 2023",¥6.00,
2363530,Kemono Friends Opening Day,"['win', 'mac', 'linux']","29 Apr, 2023",Free,
2391120,Amalgamare,['win'],"29 Apr, 2023",Free,
2062660,Cyber Drift,['win'],"29 Apr, 2023",¥11.00,¥22.00
2213373,WooLoop - Patterns Pack,"['win', 'mac', 'linux']","29 Apr, 2023",¥6.00,
2194710,Wanted Driver,['win'],"29 Apr, 2023",¥3.30,¥11.00
2376460,Heroes of Eternal Quest Demo,['win'],"29 Apr, 2023",Free,
2204690,Touhou ~Red Empress Devil. DEMO,['win'],"29 Apr, 2023",Free,
1295730,Leveling up girls in another world,['win'],"29 Apr, 2023",¥76.00,
1850280,GwenBlade,['win'],"29 Apr, 2023",¥7.40,¥37.00
2404050,Echo Bluff Express Demo,['win'],"29 Apr, 2023",Free,
2207630,The Unfound Soul,['win'],"29 Apr, 2023",Free,
2398860,Thumb Tanks Demo,['win'],"29 Apr, 2023",Free,
2380520,Parkour Running,['win'],"29 Apr, 2023",¥6.00,
2374940,Rootin' Tootin' Lootin' & Shootin' Demo,"['win', 'mac', 'linux']","29 Apr, 2023",Free,
2299730,Dual Chroma: Academy Carols,"['win', 'linux']","29 Apr, 2023",Free,
2385990,Pixels N Pistols,['win'],"29 Apr, 2023",¥6.00,
2114970,Skinny & Franko: Fists of Violence,['win'],"29 Apr, 2023",¥67.00,
2297260,The Gunslinger,['win'],"29 Apr, 2023",¥15.00,
2326410,One Flag: A 2D Puzzle-Platformer,"['win', 'linux']","29 Apr, 2023",¥11.00,
2175570,EternaMine,['win'],"29 Apr, 2023",¥22.00,
2318920,Re:Touring,"['win', 'mac', 'linux']","29 Apr, 2023",¥42.00,
1296490,"Don't Take It Personally, I Just Don't Like You",['win'],"28 Apr, 2023",¥70.00,
2314110,Shutter,['win'],"28 Apr, 2023",Free,
2211250,Of Frost and Flowers,"['win', 'mac']","28 Apr, 2023",Free,
2056623,Cool Kid Cody - Season 2 Episode 04,"['win', 'mac', 'linux']","28 Apr, 2023",¥11.00,
2405600,Unwording Soundtrack,['music'],"28 Apr, 2023",¥18.00,
2378450,The Cow Game Demo,['win'],"28 Apr, 2023",Free,
1774060,Gematombe,"['win', 'linux']","28 Apr, 2023",¥58.00,
1724540,Welcome to Goodland,"['win', 'mac']","28 Apr, 2023",¥66.00,
1977660,ELEGIES: Aya,"['win', 'mac', 'linux']","28 Apr, 2023",¥68.00,
2126940,BURGER IMPACT: SOLAR STRIKE,['win'],"28 Apr, 2023",¥18.00,
2358920,Survival for Treasure,['win'],"28 Apr, 2023",¥15.00,
2298900,Vacation Adventures: Cruise Director 8 Collectors Edition,['win'],"28 Apr, 2023",¥42.00,
2406000,The Devourer: Hunted Souls Demo,['win'],"28 Apr, 2023",Free,
2411580,Fantasy Grounds - FG Completed Maps Pack 4,"['win', 'mac']","28 Apr, 2023",¥42.00,
2406760,Arthas - The Game Legendary Masterka,['win'],"28 Apr, 2023",Free,
2406710,Backrooms Society Demo,['win'],"28 Apr, 2023",Free,
1953710,Sea of Choices Soundtrack,['music'],"28 Apr, 2023",¥18.00,
2336370,Space Wing Cadet,['win'],"28 Apr, 2023",¥22.00,
2389880,The Adventures of LinShanHai - Chapter4:Vanishing Masterpiece,['win'],"28 Apr, 2023",¥9.00,
2361030,Time Limit Harvest（タイムリミットハーベスト）,['win'],"28 Apr, 2023",¥6.00,
2394970,Casa De Diamantes Demo,['win'],"28 Apr, 2023",Free,
2027970,Sole Saga,"['win', 'linux']","28 Apr, 2023",¥26.00,
1612730,GunFu Fighter,"['win', 'mac', 'linux']","28 Apr, 2023",¥6.00,
2382960,Runic Defenders: Trials of Ascension,['win'],"28 Apr, 2023",¥15.00,
2383530,廃病院探索,['win'],"28 Apr, 2023",Free,
2179300,Blades of Jianghu: Ballad of Wind and Dust,"['win', 'mac']","28 Apr, 2023",¥80.00,
2400270,Blades of Jianghu: Ballad of Wind and Dust -Soundtrack-,['music'],"28 Apr, 2023",¥26.00,
2401190,Blades of Jianghu: Ballad of Wind and Dust - Digital Artbook-,"['win', 'mac', 'linux']","28 Apr, 2023",¥26.00,
1492120,Summit,['win'],"28 Apr, 2023",¥22.00,
2339260,Voltorometer Recharged +,['win'],"28 Apr, 2023",¥22.00,
2342710,Space Pirates for Life,['win'],"28 Apr, 2023",¥15.00,
2384230,MEATGUN,"['win', 'mac']","28 Apr, 2023",¥22.00,
2391670,Epic Roller Coasters — Hidden Paradise,['win'],"28 Apr, 2023",¥11.00,
2377300,Rest House III - Chlorophilia,['win'],"28 Apr, 2023",¥22.00,
2390860,Mine,['win'],"28 Apr, 2023",¥11.00,
2383380,Puzzle Party VR,"['win', 'group_separator']","28 Apr, 2023",¥18.00,
2371520,Gain Foxes,['win'],"28 Apr, 2023",¥18.00,
1933180,Varney Lake,"['win', 'mac']","28 Apr, 2023",¥42.00,
2385090,アパシー学校であった怖い話1995特別編,['win'],"28 Apr, 2023",¥108.00,
2365500,不被忘记的你,['win'],"28 Apr, 2023",Free,
2250830,VR Dinosaur Gladiators,"['win', 'group_separator']","28 Apr, 2023",¥15.00,
2297160,Lightballs,['win'],"28 Apr, 2023",¥6.00,
2403400,Antrabhara Original Soundtrack,['music'],"28 Apr, 2023",¥29.00,
2334050,Sword Smash,['win'],"28 Apr, 2023",¥11.00,
2392990,Trailblazer (C64/CPC/Spectrum),['win'],"28 Apr, 2023",¥22.00,
2343480,Just Find It,"['win', 'mac']","28 Apr, 2023",¥48.00,
2334210,No.BreakBrick,['win'],"28 Apr, 2023",¥6.00,
2177040,Temple of Kasthet,['win'],"28 Apr, 2023",Free,
2287950,Escape Room VR: Gone Man,"['win', 'group_separator']","28 Apr, 2023",¥62.00,
2392690,Medieval simulators: Baker,['win'],"28 Apr, 2023",¥26.00,
2392940,Ash of Gods: The Way Digital Art Book,['win'],"27 Apr, 2023",¥33.00,
2392480,Monster Memory,['win'],"28 Apr, 2023",¥6.00,
1822560,Minabo - A walk through life,"['win', 'mac']","28 Apr, 2023",¥58.00,
2079950,Filthy us 2,['win'],"28 Apr, 2023",¥38.00,
2310590,Depths of Insanity,['win'],"28 Apr, 2023",¥42.00,
2384800,Starjet Fights,['win'],"28 Apr, 2023",¥33.00,
2396000,Poly Jigsaw: Dinosaurs,['win'],"28 Apr, 2023",¥11.00,
2406320,Angel Legion-DLC Lil Lily (Red),"['win', 'mac']","28 Apr, 2023",Free,
2354970,Climb VR New York Parkour,"['win', 'group_separator']","28 Apr, 2023",¥67.20,¥224.00
2344000,Chernobyl: Origins Soundtrack,['music'],"28 Apr, 2023",¥18.00,
1948090,Chernobyl: Origins,"['win', 'linux']","28 Apr, 2023",¥48.00,
2321310,Hidden Cats In Town,['win'],"28 Apr, 2023",¥11.00,
2379880,Neon Survivors,['win'],"28 Apr, 2023",¥11.00,
2345050,Big Adventure: Trip to Europe 4 - Collector's Edition,['win'],"28 Apr, 2023",¥26.00,
2235810,异世界的雪与奇迹,['win'],"28 Apr, 2023",Free,
2248120,Light and Shadow - Doppelganger,['win'],"28 Apr, 2023",¥59.00,
2161370,STAR WARS Jedi: Survivor™ Deluxe Upgrade,['win'],"28 Apr, 2023",¥120.00,
1774580,STAR WARS Jedi: Survivor™,['win'],"28 Apr, 2023",¥298.00,
2411330,Virvius Demo,['win'],"28 Apr, 2023",Free,
2402850,The Last Case of Benedict Fox Art Book,"['win', 'mac']","28 Apr, 2023",¥22.00,
2402840,The Last Case of Benedict Fox Soundtrack,['music'],"28 Apr, 2023",¥22.00,
1748750,Crystarise,['win'],"28 Apr, 2023",¥82.00,
2293080,Great Again,['win'],"28 Apr, 2023",¥18.00,
2357930,HeroVersus-Role Extension Pack 1,['win'],"28 Apr, 2023",¥15.00,
1960560,HeroVersus,['win'],"28 Apr, 2023",¥11.00,
2279860,Pottery,"['win', 'group_separator']","28 Apr, 2023",¥42.00,
2361200,Paper Bride 4 Bound Love Painting&Setting Collections,['win'],"28 Apr, 2023",Free,
2361210,Paper Bride 4 Bound Love-Sound Track,['win'],"28 Apr, 2023",Free,
2286770,Paper Bride 4 Bound Love,['win'],"28 Apr, 2023",¥32.00,
2348740,Casino Heist,['win'],"28 Apr, 2023",¥33.00,
2408040,Blood 'N Bullets Demo,['win'],"28 Apr, 2023",Free,
2108060,The Ramsey,['win'],"28 Apr, 2023",¥68.00,
2377780,终极功德模拟器 | Zen Simulator,['win'],"28 Apr, 2023",¥11.00,
2368390,Doggo Garden Defense,['win'],"28 Apr, 2023",¥22.00,
1574350,EHOLOCAUTION Art Works,"['win', 'mac']","28 Apr, 2023",¥42.00,
2374760,Forced Sacrifice: HEJLED Unlock All DLC,['win'],"28 Apr, 2023",¥11.00,
1819650,Goblin's Expedition,['win'],"28 Apr, 2023",¥22.00,
2389940,"Jump, Dodge, Die, Repeat",['win'],"28 Apr, 2023",¥18.00,
2327130,Xenon-Runner,['win'],"28 Apr, 2023",Free,
2233360,Snake,['win'],"28 Apr, 2023",Free,
1834290,Toy War - Cannon,"['win', 'mac', 'linux']","28 Apr, 2023",¥305.10,"¥10,170.00"
2388820,Eternal Survivor,['win'],"28 Apr, 2023",¥6.00,
2224910,Auver,['win'],"28 Apr, 2023",¥15.00,
2309280,Mini Star Cafe,['win'],"28 Apr, 2023",¥48.00,
2407280,Peglin Original Soundtrack,['music'],"28 Apr, 2023",¥22.00,
2410160,Innocent's purgatory Demo,['win'],"28 Apr, 2023",Free,
2389270,Ink Neko Maid,['win'],"28 Apr, 2023",¥6.00,
2344820,Puzzle Wizards,"['win', 'mac', 'linux']","28 Apr, 2023",Free,
2383790,Darkzan Arena Demo,['win'],"28 Apr, 2023",Free,
2299040,DIGITAL EXORCIST case_(0);,['win'],"28 Apr, 2023",Free,
2357060,NFBL-NATIONAL FANTASY BASKETBALL LEAGUE,['win'],"28 Apr, 2023",¥18.00,
1974250,Unwording,"['win', 'mac', 'linux']","28 Apr, 2023",¥22.00,
1869590,Omega Strikers,['win'],"28 Apr, 2023",Free,
2377640,Don't Starve Together: Blooming Verdant Chest,"['win', 'mac', 'linux']","28 Apr, 2023",¥18.00,
2404120,镜花饴情 Mirage Sugar Acacia Demo,['win'],"28 Apr, 2023",Free,
2379095,RPG Maker MV - Another World Hero Generator for MV,"['win', 'mac', 'linux']","28 Apr, 2023",¥58.00,
2379180,Visual Novel Maker - Megan's Despair,"['win', 'mac', 'linux']","28 Apr, 2023",¥76.00,
2379140,RPG Maker MZ - Megan's Despair,"['win', 'mac']","28 Apr, 2023",¥76.00,
2379094,RPG Maker MV - Megan's Despair,"['win', 'mac', 'linux']","28 Apr, 2023",¥76.00,
2379050,RPG Maker VX Ace - Megan's Despair,['win'],"28 Apr, 2023",¥76.00,
2383580,Halftime Builders Demo,"['win', 'linux']","28 Apr, 2023",Free,
2374430,Pickup Artist Trouble,['win'],"28 Apr, 2023",¥58.00,
2023360,The Last Case of Benedict Fox Definitive Edition,['win'],"28 Apr, 2023",¥92.00,
1701130,GRAB,"['win', 'group_separator']","28 Apr, 2023",Free,
1588560,The Swordsmen X: Survival,['win'],"28 Apr, 2023",¥128.00,
2282870,The Swordsmen X: Green-bamboo pack,['win'],Coming soon,,
1607240,Mail Time,"['win', 'mac']","27 Apr, 2023",¥76.00,
2014380,LIVE A LIVE,['win'],"27 Apr, 2023",¥298.00,
2003880,The Creepy Syndrome,['win'],"27 Apr, 2023",¥22.00,
2387400,Commander: World War II,"['win', 'mac', 'linux']","27 Apr, 2023",¥35.00,
2376470,Enid,['win'],"27 Apr, 2023",Free,
2394630,Cursed Fables: Twisted Tower,['win'],"27 Apr, 2023",¥29.00,
2353280,FANTAVISION 202X,"['win', 'group_separator']","27 Apr, 2023",¥76.00,
2380200,Royal Defense Soundtrack,['music'],"27 Apr, 2023",¥6.00,
2380100,Mahjong Royal Towers Soundtrack,['music'],"27 Apr, 2023",¥6.00,
1861630,Junk Survivor,['win'],"27 Apr, 2023",¥66.00,
2377400,Shadows: Price For Our Sins Soundtrack,['music'],"27 Apr, 2023",¥11.00,
2379760,Fort Defense Soundtrack,['music'],"27 Apr, 2023",¥6.00,
2380160,Mahjong World Contest Soundtrack,['music'],"27 Apr, 2023",¥6.00,
2184650,AbsentedAge 2: Ghostbound,['win'],"27 Apr, 2023",¥43.00,
2281540,Japanese Rail Sim: Operating the MEITETSU Line,['win'],"27 Apr, 2023",¥36.00,
2312040,L/Right Reflection,['win'],"27 Apr, 2023",Free,
2126400,Super Kill-BOI 9000,"['win', 'linux']","27 Apr, 2023",¥11.00,
2388770,Everlasting Abundance Soundtrack,['music'],"27 Apr, 2023",¥22.00,
2386710,Everlasting Abundance,['win'],"27 Apr, 2023",Free,
2370700,Dying Light 2 Stay Human: Post-apo Bundle,['win'],"27 Apr, 2023",¥28.00,
2210300,The Hellchemist,['win'],"27 Apr, 2023",Free,
2370710,Dying Light 2 Stay Human: Nightrunner Bundle,['win'],"27 Apr, 2023",¥22.00,
2370460,Dying Light 2 Stay Human: Rahim Bundle,['win'],"27 Apr, 2023",¥28.00,
2371360,Dungeon Drafters Soundtrack,['music'],"27 Apr, 2023",¥42.00,
1824580,Dungeon Drafters,"['win', 'linux']","27 Apr, 2023",¥92.00,
2326240,MimiK,"['win', 'mac', 'linux']","27 Apr, 2023",¥18.00,
2388810,霓幻云端 NeonHClouds,['win'],"27 Apr, 2023",¥6.00,
1575830,ArcRunner,['win'],"27 Apr, 2023",¥76.00,
2360030,Kao the Kangaroo: Mystery of the Volcano (2005 re-release),['win'],"27 Apr, 2023",¥9.99,
2360020,Kao the Kangaroo (2000 re-release),['win'],"27 Apr, 2023",¥9.99,
2362270,"DLC ""Bramble: The Mountain King Digital Artbook""","['win', 'mac', 'linux']","27 Apr, 2023",¥18.00,
1623940,Bramble: The Mountain King,['win'],"27 Apr, 2023",¥97.75,¥178.00
2363700,Eukarion Tales 2,['win'],"27 Apr, 2023",¥15.00,
2378300,The enemy weapons are better,['win'],"27 Apr, 2023",¥6.00,
2069040,Unboxing the Cryptic Killer,"['win', 'mac']","27 Apr, 2023",¥26.00,
1953000,Fish 'N' Chips,['win'],"27 Apr, 2023",Free,
2384780,Idle Dragon Clicker,['win'],"27 Apr, 2023",¥6.00,
2397200,Ash of Gods: The Way - Coffee for Coding,['win'],"27 Apr, 2023",¥18.00,
2392930,Ash of Gods: The Way Soundtrack,['music'],"27 Apr, 2023",¥26.00,
1293460,Ash of Gods: The Way,['win'],"27 Apr, 2023",¥53.36,¥184.00
2383970,Your World VR,"['win', 'group_separator']","27 Apr, 2023",Free,
2339550,RAIDS Inc. Demo,['win'],"27 Apr, 2023",Free,
2340245,MangaKa - Sci-fi & Post Apocalypse Pack,"['win', 'mac']","27 Apr, 2023",¥120.00,
2340242,MangaKa - Rocks & Nature Pack,"['win', 'mac']","27 Apr, 2023",¥30.00,
2340243,MangaKa - Modern World Pack,"['win', 'mac']","27 Apr, 2023",¥240.00,
2340220,MangaKa - Import 3D Pack,"['win', 'mac']","27 Apr, 2023",¥60.00,
2340244,MangaKa - Ancient & Fantasy Pack,"['win', 'mac']","27 Apr, 2023",¥180.00,
2340240,MangaKa - Advance Poser Pack,"['win', 'mac']","27 Apr, 2023",¥60.00,
2340241,MangaKa - 2D Tool Kit,"['win', 'mac']","27 Apr, 2023",¥60.00,
2234500,MangaKa,"['win', 'mac']","27 Apr, 2023",¥60.00,
2379700,珍珠梦,['win'],"27 Apr, 2023",Free,
2259640,Magemania,['win'],"27 Apr, 2023",¥15.00,
2361850,KARTMania,"['win', 'mac']","27 Apr, 2023",¥22.00,
2391890,PixARK - A Sweet Pack for the Sweetest,['win'],"27 Apr, 2023",¥11.00,
2302940,JUMPWORK,['win'],"27 Apr, 2023",Free,
2407380,Chamberbound Demo,['win'],"27 Apr, 2023",Free,
2339220,Mini Taoism,['win'],"27 Apr, 2023",¥20.00,
2285970,Trailmakers: Airborne Expansion,['win'],"27 Apr, 2023",¥58.00,
2251670,At the dream end,['win'],"27 Apr, 2023",¥11.00,
2389000,Dr Wan,['win'],"27 Apr, 2023",¥11.00,
1689010,欢迎加入奇趣社,['win'],"27 Apr, 2023",¥42.00,
2358520,Contraptions 2,['win'],"27 Apr, 2023",¥29.00,
2407980,Streetball The Mecca Demo,['win'],"27 Apr, 2023",Free,
2343320,Stellar Empires,['win'],"27 Apr, 2023",¥22.00,
1851840,Kitsune Battlemage,['win'],"27 Apr, 2023",¥30.00,
2335480,TimeK Demo,['win'],"27 Apr, 2023",Free,
2366010,Star Conflict - Confessor,"['win', 'mac', 'linux']","27 Apr, 2023",¥219.00,
2366011,Star Conflict - Confessor (Deluxe Edition),"['win', 'mac', 'linux']","27 Apr, 2023",¥449.00,
2211760,Float 飘,['win'],"27 Apr, 2023",¥26.00,
2406260,志怪者 启程季票 Season Pass,['win'],"27 Apr, 2023",¥42.00,
2384380,Family Farm 2023,['win'],"27 Apr, 2023",¥3.08,¥11.00
2227520,Hookscrap,['win'],"27 Apr, 2023",¥6.00,
1479400,Riffle Effect,['win'],"27 Apr, 2023",¥67.00,
2410070,Ziggy's Labyrinth Demo,['win'],"27 Apr, 2023",Free,
2159730,The Forgotten Concluder,['win'],"27 Apr, 2023",¥89.00,
2162720,Shepherd's Crossing,['win'],"27 Apr, 2023",¥108.00,
1895670,BUCCANYAR,['win'],"27 Apr, 2023",¥218.00,
2377870,Pixel Game Maker MV - Robot Rampage,['win'],"27 Apr, 2023",¥42.00,
2384320,The Goblins are Coming,['win'],"27 Apr, 2023",¥6.00,
2377360,Horror Maze 2,['win'],"27 Apr, 2023",¥6.00,
2386520,Pixel Tank,['win'],"27 Apr, 2023",¥11.00,
2405710,Cookie Match: Enhanced Edition Demo,['win'],"27 Apr, 2023",Free,
2311140,Natural Disaster: A Butterfly's Guide to Mass Destruction,['win'],"27 Apr, 2023",Free,
2376280,Whisker Witchery,['win'],"27 Apr, 2023",Free,
2406890,Tales Of Polygonia Demo,['win'],"27 Apr, 2023",Free,
2359300,Combo Bombo,['win'],"27 Apr, 2023",Free,
2193090,Witch Rise,['win'],"27 Apr, 2023",¥22.00,
2316820,Rudra: A Tale of Time,['win'],"27 Apr, 2023",Free,
2374780,Moons Of Darsalon Soundtrack,['music'],"27 Apr, 2023",¥32.67,
2332170,Pandamonium,['win'],"27 Apr, 2023",Free,
1247290,GameGuru MAX,['win'],"27 Apr, 2023",¥117.60,¥168.00
2345230,200 Tolerance,['win'],"27 Apr, 2023",¥11.00,
2343240,Wretched Depths,['win'],"27 Apr, 2023",Free,
2375400,Mystery in the Office,"['win', 'linux']","26 Apr, 2023",¥11.00,
476560,Army of Tentacles: (Not) A Cthulhu Dating Sim: October SURPRISE Army Unit Pack,"['win', 'mac', 'linux']","26 Apr, 2023",¥6.00,
2187940,Minecraft Legends - Deluxe Skin Pack,['win'],"26 Apr, 2023",¥55.00,
2408100,Power Sink Demo,"['win', 'linux']","26 Apr, 2023",Free,
2296880,Quiet Soul,"['win', 'linux']","26 Apr, 2023",¥58.00,
2407850,Typing Tempo Demo,"['win', 'linux']","26 Apr, 2023",Free,
2259040,Cassette Beasts: The Art Book,"['win', 'linux']","26 Apr, 2023",¥18.00,
2202290,Cassette Beasts: Cosplay Pack,"['win', 'linux']","26 Apr, 2023",¥11.00,
2259020,Cassette Beasts: Original Soundtrack,['music'],"26 Apr, 2023",¥42.00,
1553180,Save 2020,['win'],"26 Apr, 2023",¥18.00,
1321440,Cassette Beasts,"['win', 'linux']","26 Apr, 2023",¥76.00,
2407220,The BridgeMaster Demo,['win'],"26 Apr, 2023",Free,
2387710,Tiny Room Stories: Pure Escape Demo,['win'],"26 Apr, 2023",Free,
2376030,Minor Scale,['win'],"26 Apr, 2023",Free,
2320210,HUMANKIND™ - Para Bellum Wonders Pack,"['win', 'mac']","26 Apr, 2023",¥13.50,
2137370,Gas Station Simulator - Airstrip DLC,"['win', 'mac']","26 Apr, 2023",¥26.40,¥33.00
2405040,Monster Museum - Mini Mas Axel,['win'],"26 Apr, 2023",¥6.00,
2405041,Monster Museum - Mini Mas Ivan,['win'],"26 Apr, 2023",¥6.00,
2405042,Monster Museum - Mini Sarah,['win'],"26 Apr, 2023",¥6.00,
2399250,Mahokenshi - The Designer's Guide,['win'],"26 Apr, 2023",Free,
2050050,Rift Loopers,['win'],"26 Apr, 2023",¥19.80,¥22.00
2353510,PAYDAY 2: McShay Weapon Pack 4,"['win', 'linux']","26 Apr, 2023",¥18.00,
2383190,Creeping Deck: Pharaoh's Curse Prologue,['win'],"26 Apr, 2023",Free,
1731110,Evil Dead: The Game - Ash Williams Gallant Knight,['win'],"26 Apr, 2023",¥11.00,
1732950,Evil Dead: The Game - Ash S-Mart Uniform Outfit,['win'],"26 Apr, 2023",¥11.00,
2316510,Evil Dead: The Game - Classics Bundle,['win'],"26 Apr, 2023",¥39.00,
2316520,Evil Dead: The Game - Army of Darkness Medieval Bundle,['win'],"26 Apr, 2023",¥31.00,
2316530,Evil Dead: The Game - Hail to the King Bundle,['win'],"26 Apr, 2023",¥39.00,
2316540,Evil Dead: The Game - Immortal Power Bundle,['win'],"26 Apr, 2023",¥39.00,
2316550,Evil Dead: The Game - 2013 bundle,['win'],"26 Apr, 2023",¥39.00,
2316560,Evil Dead: The Game - Who’s Your Daddy Bundle,['win'],"26 Apr, 2023",¥39.00,
2316570,Evil Dead: The Game - Savini Variant Skin,['win'],"26 Apr, 2023",¥11.00,
2374110,Evil Dead: The Game - GOTY Edition Upgrade,['win'],"26 Apr, 2023",¥119.00,
1493750,Evil Dead: The Game,['win'],"26 Apr, 2023",¥119.00,
2295920,Ship Graveyard Simulator 2: Prologue,['win'],"26 Apr, 2023",Free,
2353800,Shapes & Shots - Prologue,['win'],"26 Apr, 2023",Free,
2353930,Infected Backrooms: Multiplayer,['win'],"26 Apr, 2023",¥33.00,
1834010,Desktop Hacker,['win'],"26 Apr, 2023",¥50.00,
2274730,Dungeon in Grid Puzzles,['win'],"26 Apr, 2023",¥22.00,
2313740,After Gym: Gym Simulator Game,['win'],"26 Apr, 2023",¥22.00,
2154900,Street Fighter 6 Demo,['win'],"26 Apr, 2023",Free,
2299010,Desta: The Memories Between - Official Soundtrack,['music'],"26 Apr, 2023",,
2366570,Desta: The Memories Between - Digital Art Book,"['win', 'mac']","26 Apr, 2023",,
2009650,Desta: The Memories Between,['win'],"26 Apr, 2023",¥66.00,
2393980,Trainz 2022 DLC - Ferrovia Appennino Centrale 1899,"['win', 'mac']","26 Apr, 2023",¥136.00,
2393990,Trainz Plus DLC - Ferrovia Appennino Centrale 1899,"['win', 'mac']","26 Apr, 2023",¥136.00,
2246330,Rescue Team: Magnetic Storm,['win'],"26 Apr, 2023",¥29.00,
2155860,Nobody Paradox,['win'],"26 Apr, 2023",¥15.00,
2402971,魔塔地牢 - 双职业功能,['win'],"26 Apr, 2023",¥108.00,
2402970,魔塔地牢 - 浅水沼泽拓展包,['win'],"26 Apr, 2023",¥8.00,
2339300,派对之星,['win'],"26 Apr, 2023",Free,
2349870,Your Average Bear,['win'],"26 Apr, 2023",Free,
1806700,Monster Girl Manager,['win'],"26 Apr, 2023",¥50.00,
2368430,Toon TD,['win'],"26 Apr, 2023",Free,
2404681,Casino Heist Artbook,['win'],"26 Apr, 2023",¥11.00,
2348860,Casino Heist Soundtrack,['music'],"26 Apr, 2023",¥15.00,
1176211,Pixel Puzzles Traditional Jigsaws Pack: Variety Pack 7,['win'],"26 Apr, 2023",¥48.00,
844430,Sagittarius,['win'],"26 Apr, 2023",¥33.00,
2388980,SHOVELBOY,['win'],"26 Apr, 2023",¥6.00,
2219140,Riboud and fairies,['win'],"26 Apr, 2023",¥42.00,
2200030,Echo of the Last Light,['win'],"26 Apr, 2023",Free,
2406580,Fantasy Grounds - Starfinder RPG - Adventure Path #49: A Light in the Dark (Drift Hackers 1 of 3),"['win', 'mac']","26 Apr, 2023",¥92.00,
1267210,Together in Battle,['win'],"26 Apr, 2023",¥76.00,
2396700,I Made Myself An AI Demo,['win'],"26 Apr, 2023",Free,
2366322,IL-2 Sturmovik: SSW D.IV Collector Plane,['win'],"26 Apr, 2023",¥76.00,
2405220,IL-2 Sturmovik: Bf 109 G-6AS Collector Plane,['win'],"26 Apr, 2023",¥76.00,
2166060,Amanda the Adventurer,['win'],"26 Apr, 2023",¥36.00,
2375950,Innkeeper's Basement Demo,['win'],"26 Apr, 2023",Free,
